chr	start	end	intensity	experiment
chr2	10375000	10825000	-22	minusE2
chr2	179915000	180255000	-21	minusE2
chr2	167685000	168015000	-21	minusE2
chr2	135735000	135935000	-21	minusE2
chr2	129535000	129645000	-21	minusE2
chr2	125885000	126005000	-21	minusE2
chr2	124105000	124335000	-21	minusE2
chr2	119545000	119675000	-21	minusE2
chr2	110995000	112215000	-21	minusE2
chr2	84735000	84875000	-21	minusE2
chr2	80515000	80655000	-21	minusE2
chr2	79255000	79455000	-21	minusE2
chr2	74065000	74225000	-21	minusE2
chr2	69105000	69425000	-21	minusE2
chr2	66955000	67475000	-21	minusE2
chr2	61645000	62625000	-21	minusE2
chr2	59965000	60125000	-21	minusE2
chr2	58195000	58665000	-21	minusE2
chr2	58195000	58445000	-21	minusE2
chr2	57125000	57235000	-21	minusE2
chr2	53205000	55035000	-21	minusE2
chr2	49785000	50065000	-21	minusE2
chr2	48905000	49735000	-21	minusE2
chr2	47495000	48005000	-21	minusE2
chr2	44925000	45115000	-21	minusE2
chr2	38095000	38185000	-21	minusE2
chr2	35545000	35725000	-21	minusE2
chr2	27775000	28205000	-21	minusE2
chr2	26645000	27235000	-21	minusE2
chr2	19715000	20495000	-21	minusE2
chr2	13295000	14295000	-21	minusE2
chr2	174115000	174255000	-20	minusE2
chr2	170915000	171355000	-20	minusE2
chr2	161645000	162655000	-20	minusE2
chr2	159045000	160365000	-20	minusE2
chr2	154005000	154165000	-20	minusE2
chr2	153165000	153465000	-20	minusE2
chr2	134025000	134495000	-20	minusE2
chr2	131825000	132115000	-20	minusE2
chr2	127355000	127555000	-20	minusE2
chr2	125265000	125515000	-20	minusE2
chr2	122305000	122625000	-20	minusE2
chr2	120415000	120605000	-20	minusE2
chr2	115585000	115815000	-20	minusE2
chr2	114295000	114405000	-20	minusE2
chr2	110565000	110985000	-20	minusE2
chr2	79085000	79345000	-20	minusE2
chr2	77065000	77715000	-20	minusE2
chr2	74965000	75135000	-20	minusE2
chr2	72745000	72975000	-20	minusE2
chr2	71245000	71545000	-20	minusE2
chr2	62665000	63455000	-20	minusE2
chr2	60795000	61455000	-20	minusE2
chr2	59775000	59885000	-20	minusE2
chr2	58825000	59435000	-20	minusE2
chr2	51165000	51425000	-20	minusE2
chr2	49775000	49875000	-20	minusE2
chr2	48005000	48815000	-20	minusE2
chr2	44665000	44755000	-20	minusE2
chr2	21415000	21505000	-20	minusE2
chr2	20885000	21195000	-20	minusE2
chr2	17855000	18025000	-20	minusE2
chr2	17425000	18055000	-20	minusE2
chr2	14145000	14295000	-20	minusE2
chr2	14045000	14295000	-20	minusE2
chr2	172485000	172765000	-19	minusE2
chr2	172475000	173085000	-19	minusE2
chr2	167075000	167425000	-19	minusE2
chr2	162285000	162645000	-19	minusE2
chr2	159065000	160375000	-19	minusE2
chr2	153145000	153585000	-19	minusE2
chr2	151755000	151995000	-19	minusE2
chr2	147805000	148655000	-19	minusE2
chr2	145285000	145555000	-19	minusE2
chr2	145165000	145375000	-19	minusE2
chr2	144645000	145115000	-19	minusE2
chr2	137115000	137945000	-19	minusE2
chr2	135365000	135735000	-19	minusE2
chr2	135365000	135665000	-19	minusE2
chr2	134795000	134965000	-19	minusE2
chr2	134555000	134785000	-19	minusE2
chr2	132555000	132815000	-19	minusE2
chr2	127255000	127555000	-19	minusE2
chr2	122065000	122755000	-19	minusE2
chr2	115585000	115845000	-19	minusE2
chr2	114855000	116075000	-19	minusE2
chr2	105455000	105605000	-19	minusE2
chr2	91975000	92185000	-19	minusE2
chr2	84455000	84805000	-19	minusE2
chr2	82845000	82975000	-19	minusE2
chr2	77795000	78025000	-19	minusE2
chr2	72525000	72745000	-19	minusE2
chr2	70125000	70665000	-19	minusE2
chr2	68795000	69485000	-19	minusE2
chr2	68365000	68745000	-19	minusE2
chr2	65625000	66185000	-19	minusE2
chr2	63785000	63895000	-19	minusE2
chr2	58175000	58295000	-19	minusE2
chr2	49355000	49745000	-19	minusE2
chr2	32785000	32925000	-19	minusE2
chr2	31485000	31785000	-19	minusE2
chr2	28685000	29065000	-19	minusE2
chr2	28685000	28855000	-19	minusE2
chr2	27775000	27975000	-19	minusE2
chr2	23625000	23735000	-19	minusE2
chr2	17425000	17645000	-19	minusE2
chr2	15095000	16355000	-19	minusE2
chr2	12705000	13235000	-19	minusE2
chr2	12465000	13005000	-19	minusE2
chr2	12305000	13265000	-19	minusE2
chr2	11335000	11685000	-19	minusE2
chr2	6685000	6825000	-19	minusE2
chr2	5475000	5565000	-19	minusE2
chr2	3815000	4175000	-19	minusE2
chr2	167685000	168095000	-18	minusE2
chr2	165525000	165815000	-18	minusE2
chr2	162665000	162915000	-18	minusE2
chr2	152445000	152675000	-18	minusE2
chr2	148405000	148665000	-18	minusE2
chr2	143835000	144455000	-18	minusE2
chr2	143225000	143445000	-18	minusE2
chr2	139385000	139725000	-18	minusE2
chr2	136145000	136835000	-18	minusE2
chr2	136145000	136715000	-18	minusE2
chr2	131565000	131935000	-18	minusE2
chr2	126805000	127245000	-18	minusE2
chr2	122575000	122755000	-18	minusE2
chr2	114625000	116075000	-18	minusE2
chr2	80785000	82055000	-18	minusE2
chr2	76935000	77255000	-18	minusE2
chr2	58035000	58665000	-18	minusE2
chr2	55085000	55845000	-18	minusE2
chr2	50515000	51135000	-18	minusE2
chr2	43725000	43905000	-18	minusE2
chr2	42185000	42325000	-18	minusE2
chr2	22295000	22625000	-18	minusE2
chr2	17435000	17735000	-18	minusE2
chr2	13585000	13795000	-18	minusE2
chr2	12005000	13265000	-18	minusE2
chr2	10675000	11055000	-18	minusE2
chr2	180475000	180775000	-17	minusE2
chr2	178635000	179445000	-17	minusE2
chr2	174965000	177315000	-17	minusE2
chr2	173595000	173785000	-17	minusE2
chr2	170525000	172225000	-17	minusE2
chr2	169635000	170095000	-17	minusE2
chr2	158915000	160365000	-17	minusE2
chr2	155695000	155945000	-17	minusE2
chr2	149825000	149995000	-17	minusE2
chr2	148225000	148385000	-17	minusE2
chr2	133115000	134015000	-17	minusE2
chr2	133035000	134015000	-17	minusE2
chr2	133025000	133555000	-17	minusE2
chr2	131095000	131425000	-17	minusE2
chr2	128695000	129255000	-17	minusE2
chr2	125785000	126525000	-17	minusE2
chr2	124605000	124935000	-17	minusE2
chr2	114445000	116065000	-17	minusE2
chr2	114255000	116835000	-17	minusE2
chr2	110395000	110555000	-17	minusE2
chr2	105255000	106195000	-17	minusE2
chr2	92295000	92435000	-17	minusE2
chr2	92185000	92435000	-17	minusE2
chr2	90715000	91565000	-17	minusE2
chr2	85725000	89545000	-17	minusE2
chr2	75325000	75585000	-17	minusE2
chr2	71095000	71245000	-17	minusE2
chr2	61825000	62285000	-17	minusE2
chr2	61645000	62285000	-17	minusE2
chr2	58305000	58435000	-17	minusE2
chr2	58195000	58475000	-17	minusE2
chr2	54435000	55035000	-17	minusE2
chr2	50375000	50585000	-17	minusE2
chr2	48925000	49525000	-17	minusE2
chr2	45115000	46445000	-17	minusE2
chr2	41575000	41685000	-17	minusE2
chr2	37415000	37605000	-17	minusE2
chr2	34705000	35135000	-17	minusE2
chr2	32015000	32225000	-17	minusE2
chr2	26445000	26905000	-17	minusE2
chr2	14745000	14875000	-17	minusE2
chr2	6225000	8645000	-17	minusE2
chr2	167535000	167895000	-16	minusE2
chr2	163785000	163975000	-16	minusE2
chr2	158545000	158745000	-16	minusE2
chr2	150295000	150435000	-16	minusE2
chr2	143865000	144215000	-16	minusE2
chr2	139605000	140055000	-16	minusE2
chr2	138175000	138245000	-16	minusE2
chr2	136645000	136785000	-16	minusE2
chr2	133615000	133765000	-16	minusE2
chr2	131175000	131415000	-16	minusE2
chr2	129675000	130055000	-16	minusE2
chr2	126755000	127235000	-16	minusE2
chr2	124625000	124785000	-16	minusE2
chr2	122195000	122755000	-16	minusE2
chr2	122115000	122625000	-16	minusE2
chr2	121565000	121995000	-16	minusE2
chr2	120905000	121225000	-16	minusE2
chr2	118485000	118885000	-16	minusE2
chr2	117825000	117965000	-16	minusE2
chr2	114435000	115855000	-16	minusE2
chr2	114265000	114615000	-16	minusE2
chr2	113645000	113795000	-16	minusE2
chr2	112265000	112465000	-16	minusE2
chr2	110665000	111055000	-16	minusE2
chr2	109505000	109665000	-16	minusE2
chr2	106005000	106195000	-16	minusE2
chr2	103455000	104005000	-16	minusE2
chr2	84455000	84845000	-16	minusE2
chr2	84105000	84375000	-16	minusE2
chr2	78965000	79785000	-16	minusE2
chr2	74725000	75305000	-16	minusE2
chr2	66815000	68355000	-16	minusE2
chr2	65925000	66185000	-16	minusE2
chr2	57125000	57695000	-16	minusE2
chr2	50305000	51315000	-16	minusE2
chr2	35545000	35995000	-16	minusE2
chr2	24855000	25185000	-16	minusE2
chr2	22295000	22685000	-16	minusE2
chr2	19435000	19645000	-16	minusE2
chr2	18055000	18675000	-16	minusE2
chr2	17425000	18335000	-16	minusE2
chr2	16365000	17325000	-16	minusE2
chr2	15095000	17325000	-16	minusE2
chr2	13795000	14055000	-16	minusE2
chr2	13305000	14045000	-16	minusE2
chr2	3115000	3415000	-16	minusE2
chr2	178755000	179195000	-15	minusE2
chr2	169075000	169395000	-15	minusE2
chr2	167345000	167505000	-15	minusE2
chr2	158545000	158855000	-15	minusE2
chr2	158385000	158655000	-15	minusE2
chr2	156735000	156855000	-15	minusE2
chr2	150675000	151005000	-15	minusE2
chr2	143835000	144285000	-15	minusE2
chr2	141005000	141145000	-15	minusE2
chr2	138025000	139355000	-15	minusE2
chr2	129675000	130175000	-15	minusE2
chr2	126925000	127215000	-15	minusE2
chr2	124945000	125195000	-15	minusE2
chr2	124625000	125205000	-15	minusE2
chr2	124615000	125185000	-15	minusE2
chr2	124115000	124455000	-15	minusE2
chr2	123315000	125215000	-15	minusE2
chr2	123315000	124085000	-15	minusE2
chr2	120515000	120945000	-15	minusE2
chr2	119965000	120335000	-15	minusE2
chr2	119935000	120385000	-15	minusE2
chr2	116895000	117435000	-15	minusE2
chr2	114845000	116825000	-15	minusE2
chr2	114265000	115855000	-15	minusE2
chr2	110255000	110395000	-15	minusE2
chr2	107295000	107865000	-15	minusE2
chr2	105515000	106195000	-15	minusE2
chr2	105335000	105995000	-15	minusE2
chr2	102685000	103345000	-15	minusE2
chr2	101705000	103075000	-15	minusE2
chr2	93065000	93465000	-15	minusE2
chr2	87395000	89545000	-15	minusE2
chr2	82055000	83335000	-15	minusE2
chr2	81545000	81685000	-15	minusE2
chr2	76865000	77715000	-15	minusE2
chr2	75055000	75585000	-15	minusE2
chr2	72625000	73275000	-15	minusE2
chr2	72035000	73275000	-15	minusE2
chr2	69995000	70555000	-15	minusE2
chr2	69035000	69435000	-15	minusE2
chr2	68565000	69105000	-15	minusE2
chr2	65465000	65725000	-15	minusE2
chr2	63875000	64075000	-15	minusE2
chr2	62315000	62625000	-15	minusE2
chr2	60975000	61145000	-15	minusE2
chr2	60465000	61455000	-15	minusE2
chr2	55105000	55425000	-15	minusE2
chr2	33755000	34365000	-15	minusE2
chr2	33745000	33975000	-15	minusE2
chr2	27285000	27765000	-15	minusE2
chr2	20275000	20775000	-15	minusE2
chr2	18675000	18995000	-15	minusE2
chr2	16555000	16705000	-15	minusE2
chr2	13875000	14025000	-15	minusE2
chr2	179195000	179445000	-14	minusE2
chr2	178505000	179455000	-14	minusE2
chr2	178505000	179375000	-14	minusE2
chr2	171435000	172205000	-14	minusE2
chr2	170935000	171255000	-14	minusE2
chr2	166085000	166775000	-14	minusE2
chr2	159875000	160365000	-14	minusE2
chr2	147195000	147365000	-14	minusE2
chr2	142525000	142825000	-14	minusE2
chr2	138275000	138665000	-14	minusE2
chr2	135655000	135845000	-14	minusE2
chr2	134115000	134365000	-14	minusE2
chr2	131415000	131805000	-14	minusE2
chr2	131085000	131505000	-14	minusE2
chr2	130175000	130425000	-14	minusE2
chr2	118645000	119185000	-14	minusE2
chr2	118485000	118775000	-14	minusE2
chr2	117485000	117655000	-14	minusE2
chr2	116085000	116325000	-14	minusE2
chr2	114405000	114575000	-14	minusE2
chr2	114255000	116075000	-14	minusE2
chr2	111305000	111435000	-14	minusE2
chr2	106355000	107875000	-14	minusE2
chr2	105985000	106315000	-14	minusE2
chr2	105525000	106095000	-14	minusE2
chr2	104685000	105235000	-14	minusE2
chr2	103555000	103995000	-14	minusE2
chr2	102475000	102665000	-14	minusE2
chr2	97115000	97235000	-14	minusE2
chr2	78055000	78785000	-14	minusE2
chr2	76975000	77335000	-14	minusE2
chr2	73575000	74675000	-14	minusE2
chr2	72235000	72975000	-14	minusE2
chr2	71225000	71825000	-14	minusE2
chr2	65415000	66175000	-14	minusE2
chr2	63525000	64105000	-14	minusE2
chr2	61815000	62625000	-14	minusE2
chr2	61205000	61375000	-14	minusE2
chr2	58035000	58475000	-14	minusE2
chr2	55435000	55815000	-14	minusE2
chr2	54115000	54435000	-14	minusE2
chr2	53685000	54085000	-14	minusE2
chr2	51155000	51835000	-14	minusE2
chr2	42885000	43075000	-14	minusE2
chr2	36215000	37335000	-14	minusE2
chr2	35545000	36215000	-14	minusE2
chr2	34725000	34855000	-14	minusE2
chr2	34265000	34445000	-14	minusE2
chr2	33975000	34535000	-14	minusE2
chr2	31995000	32205000	-14	minusE2
chr2	23325000	23555000	-14	minusE2
chr2	18075000	18345000	-14	minusE2
chr2	16365000	17195000	-14	minusE2
chr2	13575000	14045000	-14	minusE2
chr2	10375000	11295000	-14	minusE2
chr2	7765000	7905000	-14	minusE2
chr2	6435000	6865000	-14	minusE2
chr2	3815000	4495000	-14	minusE2
chr2	3225000	3415000	-14	minusE2
chr2	178665000	179235000	-13	minusE2
chr2	178515000	178765000	-13	minusE2
chr2	164945000	165365000	-13	minusE2
chr2	164135000	164535000	-13	minusE2
chr2	163645000	163835000	-13	minusE2
chr2	162195000	162655000	-13	minusE2
chr2	151575000	151865000	-13	minusE2
chr2	143505000	143675000	-13	minusE2
chr2	143115000	144285000	-13	minusE2
chr2	137975000	139365000	-13	minusE2
chr2	135365000	135555000	-13	minusE2
chr2	131085000	131535000	-13	minusE2
chr2	125905000	126235000	-13	minusE2
chr2	114635000	115845000	-13	minusE2
chr2	114445000	116815000	-13	minusE2
chr2	112495000	113305000	-13	minusE2
chr2	109905000	112215000	-13	minusE2
chr2	109905000	111055000	-13	minusE2
chr2	108875000	109695000	-13	minusE2
chr2	105255000	105675000	-13	minusE2
chr2	104045000	104435000	-13	minusE2
chr2	102455000	103025000	-13	minusE2
chr2	91995000	92435000	-13	minusE2
chr2	83665000	84435000	-13	minusE2
chr2	80765000	83625000	-13	minusE2
chr2	78875000	79765000	-13	minusE2
chr2	78045000	80275000	-13	minusE2
chr2	75775000	76075000	-13	minusE2
chr2	74975000	75595000	-13	minusE2
chr2	72405000	73275000	-13	minusE2
chr2	71905000	72155000	-13	minusE2
chr2	63515000	64535000	-13	minusE2
chr2	62355000	62635000	-13	minusE2
chr2	61645000	62465000	-13	minusE2
chr2	59955000	60415000	-13	minusE2
chr2	55305000	55925000	-13	minusE2
chr2	53915000	54085000	-13	minusE2
chr2	50515000	51915000	-13	minusE2
chr2	43785000	45115000	-13	minusE2
chr2	42335000	42515000	-13	minusE2
chr2	36645000	36825000	-13	minusE2
chr2	36005000	37335000	-13	minusE2
chr2	27555000	28435000	-13	minusE2
chr2	22645000	22865000	-13	minusE2
chr2	18025000	18345000	-13	minusE2
chr2	17735000	18055000	-13	minusE2
chr2	17645000	18025000	-13	minusE2
chr2	13315000	13795000	-13	minusE2
chr2	11795000	12305000	-13	minusE2
chr2	7985000	8155000	-13	minusE2
chr2	4215000	4605000	-13	minusE2
chr2	3815000	4395000	-13	minusE2
chr2	178755000	179445000	-12	minusE2
chr2	161885000	162285000	-12	minusE2
chr2	161665000	162185000	-12	minusE2
chr2	160125000	160585000	-12	minusE2
chr2	156225000	156515000	-12	minusE2
chr2	153255000	153595000	-12	minusE2
chr2	151875000	152105000	-12	minusE2
chr2	149435000	149815000	-12	minusE2
chr2	149425000	149725000	-12	minusE2
chr2	147195000	148025000	-12	minusE2
chr2	146945000	147305000	-12	minusE2
chr2	146835000	147185000	-12	minusE2
chr2	136395000	136595000	-12	minusE2
chr2	116345000	116815000	-12	minusE2
chr2	114915000	115485000	-12	minusE2
chr2	114255000	114645000	-12	minusE2
chr2	110665000	112215000	-12	minusE2
chr2	107085000	107725000	-12	minusE2
chr2	102035000	102295000	-12	minusE2
chr2	96585000	97465000	-12	minusE2
chr2	90775000	91585000	-12	minusE2
chr2	83385000	83605000	-12	minusE2
chr2	76965000	78025000	-12	minusE2
chr2	76125000	76605000	-12	minusE2
chr2	73805000	74665000	-12	minusE2
chr2	71605000	71965000	-12	minusE2
chr2	68785000	69225000	-12	minusE2
chr2	64105000	64395000	-12	minusE2
chr2	43715000	47295000	-12	minusE2
chr2	36285000	37335000	-12	minusE2
chr2	25195000	25415000	-12	minusE2
chr2	19535000	19895000	-12	minusE2
chr2	18355000	18765000	-12	minusE2
chr2	4145000	4405000	-12	minusE2
chr2	181395000	181675000	-11	minusE2
chr2	162065000	162655000	-11	minusE2
chr2	156525000	156845000	-11	minusE2
chr2	152015000	152335000	-11	minusE2
chr2	151245000	151325000	-11	minusE2
chr2	135355000	136125000	-11	minusE2
chr2	130965000	131505000	-11	minusE2
chr2	129505000	130155000	-11	minusE2
chr2	127165000	127345000	-11	minusE2
chr2	126595000	126995000	-11	minusE2
chr2	125765000	126365000	-11	minusE2
chr2	114425000	114845000	-11	minusE2
chr2	112385000	112765000	-11	minusE2
chr2	105535000	105985000	-11	minusE2
chr2	105495000	106215000	-11	minusE2
chr2	105335000	105805000	-11	minusE2
chr2	101475000	101655000	-11	minusE2
chr2	85725000	87785000	-11	minusE2
chr2	78955000	80265000	-11	minusE2
chr2	78045000	79655000	-11	minusE2
chr2	61835000	62365000	-11	minusE2
chr2	41035000	41205000	-11	minusE2
chr2	29425000	29665000	-11	minusE2
chr2	19415000	19915000	-11	minusE2
chr2	17445000	18015000	-11	minusE2
chr2	16775000	17305000	-11	minusE2
chr2	15905000	16345000	-11	minusE2
chr2	6435000	8375000	-11	minusE2
chr2	172225000	172825000	-10	minusE2
chr2	133555000	135335000	-10	minusE2
chr2	105255000	106005000	-10	minusE2
chr2	102095000	102585000	-10	minusE2
chr2	93215000	93805000	-10	minusE2
chr2	92895000	93425000	-10	minusE2
chr2	67225000	68355000	-10	minusE2
chr2	55475000	55995000	-10	minusE2
chr2	52765000	54095000	-10	minusE2
chr2	50305000	52075000	-10	minusE2
chr2	18205000	18675000	-10	minusE2
chr2	15065000	17185000	-10	minusE2
chr2	10105000	11065000	-10	minusE2
chr2	154005000	154385000	-9	minusE2
chr2	151745000	152195000	-9	minusE2
chr2	101705000	103345000	-9	minusE2
chr2	72035000	72495000	-9	minusE2
chr2	66825000	68745000	-9	minusE2
chr2	39265000	42665000	-9	minusE2
chr2	6195000	8655000	-9	minusE2
chr2	101695000	102805000	-8	minusE2
chr2	80715000	82435000	-8	minusE2
chr2	83335000	83775000	-7	minusE2
chr2	168995000	170105000	-22	minusE2
chr2	4505000	4865000	-23	minusE2
chr2	170545000	170725000	-22	minusE2
chr2	25665000	25935000	-23	minusE2
chr2	16365000	17415000	-23	minusE2
chr2	31195000	31475000	-23	minusE2
chr2	26935000	27235000	-23	minusE2
chr2	63705000	64855000	-23	minusE2
chr2	50305000	51835000	-23	minusE2
chr2	68795000	68875000	-23	minusE2
chr2	67565000	68345000	-23	minusE2
chr2	73575000	73875000	-23	minusE2
chr2	69735000	69865000	-23	minusE2
chr2	84605000	84695000	-23	minusE2
chr2	77515000	77705000	-23	minusE2
chr2	115515000	116075000	-23	minusE2
chr2	105685000	106315000	-23	minusE2
chr2	124925000	125215000	-23	minusE2
chr2	122435000	122555000	-23	minusE2
chr2	134555000	134675000	-23	minusE2
chr2	131355000	131505000	-23	minusE2
chr2	150675000	150795000	-23	minusE2
chr2	136715000	136895000	-23	minusE2
chr2	162925000	163345000	-23	minusE2
chr2	153245000	153355000	-23	minusE2
chr2	165525000	165775000	-23	minusE2
chr2	164185000	164295000	-23	minusE2
chr2	5455000	5775000	-24	minusE2
chr2	167905000	168015000	-23	minusE2
chr2	27285000	27515000	-24	minusE2
chr2	6885000	7025000	-24	minusE2
chr2	32715000	32855000	-24	minusE2
chr2	29215000	29345000	-24	minusE2
chr2	62045000	62275000	-24	minusE2
chr2	61985000	62455000	-24	minusE2
chr2	74755000	74965000	-24	minusE2
chr2	72515000	72975000	-24	minusE2
chr2	105515000	105665000	-24	minusE2
chr2	91145000	91595000	-24	minusE2
chr2	106695000	106955000	-24	minusE2
chr2	106085000	106315000	-24	minusE2
chr2	125765000	125845000	-24	minusE2
chr2	114855000	115855000	-24	minusE2
chr2	149835000	149925000	-24	minusE2
chr2	142865000	143085000	-24	minusE2
chr2	153245000	153395000	-24	minusE2
chr2	150785000	151005000	-24	minusE2
chr2	157605000	158335000	-24	minusE2
chr2	157605000	158055000	-24	minusE2
chr2	162925000	163405000	-24	minusE2
chr2	158765000	158845000	-24	minusE2
chr2	166165000	166415000	-24	minusE2
chr2	166095000	166445000	-24	minusE2
chr2	29255000	29585000	-25	minusE2
chr2	170155000	170285000	-24	minusE2
chr2	50335000	50515000	-25	minusE2
chr2	34375000	34635000	-25	minusE2
chr2	65025000	65135000	-25	minusE2
chr2	58695000	59435000	-25	minusE2
chr2	76975000	77215000	-25	minusE2
chr2	69995000	70115000	-25	minusE2
chr2	119435000	119525000	-25	minusE2
chr2	106555000	106645000	-25	minusE2
chr2	146225000	146385000	-25	minusE2
chr2	131055000	131185000	-25	minusE2
chr2	173585000	174115000	-25	minusE2
chr2	147805000	148045000	-25	minusE2
chr2	4725000	4875000	-26	minusE2
chr2	180055000	180255000	-25	minusE2
chr2	17735000	17825000	-26	minusE2
chr2	5995000	6405000	-26	minusE2
chr2	101905000	102025000	-26	minusE2
chr2	59545000	59825000	-26	minusE2
chr2	126805000	127045000	-26	minusE2
chr2	110015000	110185000	-26	minusE2
chr2	143115000	144455000	-26	minusE2
chr2	129305000	129415000	-26	minusE2
chr2	156005000	156125000	-26	minusE2
chr2	146055000	146235000	-26	minusE2
chr2	166155000	166345000	-26	minusE2
